"Name und Vorname der kindergeldberechtigten Person","Surname and first name of the person entitled to child allowance"
"Kindergeld-Nr.","Child benefit number"
"Telefonische Rückfrage tagsüber unter Nr.:","Telephone number during the day in case of questions:"
"Schulbescheinigung","Certificate of school attendance"
"zur Vorlage bei der Familienkasse","For submission to the Family Benefits Office"
"Hinweis: Der Besuch der Berufsschule braucht nicht nachgewiesen zu werden, wenn zeitgleich ein betriebliches Ausbildungsverhältnis besteht.","Note: You need not prove your attendance at a vocational school, if you have an apprenticeship contract with a company (Ausbildung)."
"Der/Die Schüler(in) …, geboren am …,","The student …, born on …,"
"Es handelt sich hierbei um","This is a"
"Vollzeitunterricht.","full-time class."
"Teilzeitunterricht mit … Stunden wöchentlich.","part-time class of … hours per week"
"hat die Schulausbildung im Monat / Jahr … beendet.","completed the school education in month / year …."
"Datum, Unterschrift","Date, Signature"
"Stempel der Schule","Stamp of school"
"**Hinweis zum Datenschutz**:","**Note on data protection**:"
"Die Daten werden aufgrund und zum Zweck der §§ 31, 62 bis 78 Einkommensteuergesetz und der Regelungen der Abgabenordnung bzw. aufgrund des Bundeskindergeldgesetzes und des Sozialgesetzbuches verarbeitet.","Data will be processed on the basis of Sections 31, 62 to 78 of the Income Tax Act and the provisions of the Tax Code, and/or by virtue of the Federal Child Benefit Act and the German Social Code."
"Nähere Informationen zu Ihren Rechten im Rahmen der Erhebung von personenbezogenen Daten nach Artikel 13 und 14 der Datenschutz-Grundverordnung erhalten Sie im Internet auf der Seite Ihrer Familienkasse (zu finden unter www.familienkasse.de), auf der auch die Kontaktdaten des Datenschutzbeauftragten bereitgestellt sind.","Further information on your rights in connection with the collection of personal data in accordance with Articles 13 and 14 of the Basic Data Protection Regulation can be found on the Internet on the website of your Family Benefits Office (available at www.familienkasse.de), which also contains the contact details of the data protection officer."
