"Name und Vorname der kindergeldberechtigten Person","Ihr Name"
"Kindergeld-Nr.","Kindergeld-Nummer"
"Telefonische Rückfrage tagsüber unter Nr.:","Telefonnummer, wo man Sie am Tag anrufen kann"
"Bitte Hinweise beachten!","Lesen Sie bitte die Hinweise auf der Rückseite von diesem Blatt."
"Haushaltsbescheinigung","Haushaltsbescheinigung"
"zur Vorlage bei der Familienkasse","Geben Sie dieses Papier bei der Familienkasse ab."
"Erklärung über die Haushaltszugehörigkeit von Kindern","In diesem Papier steht, welche Kinder in Ihrer Wohnung leben."
"durch Herrn/Frau","Herr/Frau"
"Name","Ihr Name"
"Vorname","Ihr Vorname"
"Geburtsdatum","Wann sind Sie geboren?"
"Anschrift (Straße/Platz, Hausnummer, Postleitzahl, Wohnort, Staat)","Adresse (Straße/Platz, Hausnummer, Postleitzahl, Ort, Land)"
"Familienstand:","Familienstand:"
"ledig","ledig (Sie sind nicht verheiratet und waren auch noch nie verheiratet.)"
"seit","seit"
"verheiratet","verheiratet"
"verwitwet","verwitwet (Ihr Partner/Ihre Partnerin ist gestorben.)"
"in eingetragener Lebenspartnerschaft lebend","Sie sind homosexuell und leben mit Ihrem Mann/Ihrer Frau zusammen in einer Lebenspartnerschaft"
"geschieden","geschieden"
"dauernd getrennt lebend","Sie sind verheiratet, aber Sie leben nicht zusammen"
"Tragen Sie bitte nachstehend in der Reihenfolge der Geburten – mit dem ältesten Kind beginnend – die zu Ihrem Haushalt gehörenden Kinder ein, die Sie im Antrag auf Kindergeld/Fragebogen aufgeführt haben.","Schreiben Sie hier die Namen von den Kindern auf, für die Sie Kindergeld bekommen wollen. Die Namen müssen gleich sein wie in dem Kindergeldantrag.
Schreiben Sie die Kinder nacheinander auf, so wie sie geboren wurden. Zuerst das älteste Kind und zuletzt das jüngste Kind."
"Zu meinem Haushalt unter der oben angegebenen Anschrift gehören folgende Kinder:","In Ihrer Wohnung leben diese Kinder:"
"lfd. Nr.","Laufende Nummer. Schreiben Sie 1, 2, 3 etc."
"Name und Vorname des Kindes","Nachname und Vorname von dem Kind"
"geboren am","Wann wurde das Kind geboren?"
