Anlage 2 - Ausländer -,Annex 2 - for non-German citizens
"Name, Vorname","Last name, name"
Geschäftszeichen,Reference number
Zum Antrag vom,Referring to the application from
Pass-Nr.:,Passport no.
ausgestellt am,Issue date
gültig bis,Valid until
von (Dienststelle),Issued by (agency)
Passeinzugsbescheinigung,Proof that passport was withdrawn
Grenzübertrittsbescheinigung,Form authorizing crossing the border
mit Ausreisefrist bis zum,with deadline for departure on
Aufenthaltsdokumente,Residence documents
Niederlassungserlaubnis,Settlement permit
\- unbefristet -,\- no time limit -
Visum auf Einladung von,Visa by invitation of
befristet bis,limited until
"Aufenthaltserlaubnis wg. des Krieges im Heimatland nach § 23 Abs. 1 oder § 24 oder nach § 25 Abs. 4 Satz1, Abs. 4 a, 4 b oder Abs.5 AufenthG","Residence permit according to Article 23 Para. 1 or according to Article 24 or according to Article 25 Para. 4, 1, Para. 4a, 4b or Para.5 (AufenthG) as a result of a war in their home country"
Andere Aufenthaltserlaubnis i.S. des AufenthG,Other residence permit according to the law (AufenthaltsG)
Aufenthaltsgestattung zur Durchführung eines Asylverfahrens,Temporary residence permit for the duration of the asylum proceedings
Aussetzung der Abschiebung (Duldung),Suspension of deportation (short-term permit)
Fiktionsbescheinigung „gilt Abschiebung als ausgesetzt“,"Probationary certificate ""deportation is considered suspended"""
Fiktionsbescheinigung „gilt Aufenthalt als erlaubt“ oder „gilt Aufenthaltstitel als fortbestehend“,"Probationary certificate ""residence is permitted"" or ""residence is valid"""
nicht erhalten,not granted
Klage eingereicht am ... ;bevollmächtigter Rechtsanwalt (Name und Anschrift),Claim filed on ...; lawyer holding power of attorney (name and address)
Vorlage einer Verpflichtungserklärung,Proof of declaration of commitment
Nein,No
Ja,Yes
Name,Name
Anschrift,Address
Zeitraum,Time period
Ausübung einer Erwerbstätigkeit,Work permit
nicht erlaubt,not permitted
erlaubt,permitted
unbefristet,umlimited
von (Bundesagentur) für Arbeit,by (Federal) Employment Agency
Asyl,Asylum
nicht beantragt,not applied for
beantragt,applied for
am,on
abgelehnt am,rejected on
Folgeantrag,Follow-up application
Zweitantrag,Confirmatory application
Klage eingereicht,Claim filed
bevollmächtigter Rechtsanwalt (Name und Anschrift),lawyer holding power of attorney (name and address)
Einreise,Date of entry
Zeitpunkt der letzten Einreise in die BRD,Date of last entry into the Federal Republic of Germany
Datum,Date
frühere Aufenthalte in der BRD,Earlier stays in the Federal Republic of Germany
letzter gewöhnlicher Aufenthalt im Ausland (Ort/Land),Last ordinary stay abroad (Place/Country)
"Gründe für den jetzigen Aufenthalt; ggf. Gründe, weshalb ich nicht in mein Heimatland zurückkehren kann:",Reasons for the current stay; if applicable reasons why it is not possible to return to my home country:
Datum und Unterschrift d. Antragstellers/Antragstellerin,Date and signature of the applicant
