Anlage 1,Anlage 1
- Unterhalt -,- Unterhalt -
"(Anlage 1) - Unterhalt. Name, Vorname","(Anlage 1) - Unterhalt. Name, Vorname"
Geschäftszeichen,Geschäftszeichen
Zum Antrag vom,Zum Antrag vom
Für Personenziffer,Für Personenziffer
"Die Angaben zu früheren Ehen sind erforderlich, soweit daraus noch Unterhaltsansprüche bestehen. Ggf. auf gesondertem Blatt fortsetzen!","Die Angaben zu früheren Ehen sind erforderlich, soweit daraus noch Unterhaltsansprüche bestehen. Ggf. auf gesondertem Blatt fortsetzen!"
Personendaten des Ehegatten,Personendaten des Ehegatten
Letzte Ehe,Letzte Ehe
Ehe,Ehe
"Name, Vorname","Name, Vorname"
Geburtsdatum,Geburtsdatum
Anschrift,Anschrift
Hat der Ehegatte Beiträge zur Rentenversicherung gezahlt?,Hat der Ehegatte Beiträge zur Rentenversicherung gezahlt?
Ja,Ja
Rententräger,Rententräger
Nein,Nein
Grund,Grund
Falls verstorben,Falls verstorben
Todestag,Todestag
Falls geschieden,Falls geschieden
Datum der Scheidung,Datum der Scheidung
Gericht,Gericht
Aktenzeichen,Aktenzeichen
Falls Scheidung vor Teil dem 1.1.1977,Falls Scheidung vor Teil dem 1.1.1977
Schuldiger Teil,Schuldiger Teil
bei beiderseitigem Verschulden,bei beiderseitigem Verschulden
Überwieg. schuldig,Überwieg. schuldig
Zu Unterhalt verurteilt? (Ggf. bitte Urteil / Beschluss beifügen),Zu Unterhalt verurteilt? (Ggf. bitte Urteil / Beschluss beifügen)
"Gericht, Aktenzeichen","Gericht, Aktenzeichen"
Höhe (EUR),Höhe (EUR)
Beiträge zum Unterhalt,Beiträge zum Unterhalt
Art,Art
_____ EUR monatlich,_____ EUR monatlich
keine,keine
Letztmalig - Datum u. Betrag –,Letztmalig - Datum u. Betrag –
Private Unterhaltsvereinbarung?,Private Unterhaltsvereinbarung?
"Ggf. Rechtsanwalt (Name, Anschrift)","Ggf. Rechtsanwalt (Name, Anschrift)"
Höhe (EUR) bzw. Art,Höhe (EUR) bzw. Art
Ist ein Unterhaltsverfahren eingeleitet?,Ist ein Unterhaltsverfahren eingeleitet?
Antrag,Antrag
Antrag auf einstweilige Anordnung,Antrag auf einstweilige Anordnung
Wurde auf Unterhalt verzichtet?,Wurde auf Unterhalt verzichtet?
Vergleich,Vergleich
Private Vereinbarung,Private Vereinbarung
Antragsteller minderjährig/volljährig,Antragsteller minderjährig/volljährig
Elternteile außerhalb des Haushalts,Elternteile außerhalb des Haushalts
Vater,Vater
Beruf,Beruf
Arbeitgeber,Arbeitgeber
Mutter,Mutter
Falls nichtehelich: Ist die Vaterschaft anerkannt oder gerichtlich festgestellt?,Falls nichtehelich: Ist die Vaterschaft anerkannt oder gerichtlich festgestellt?
Wird Unterhalt gezahlt?,Wird Unterhalt gezahlt?
Betrag (EUR),Betrag (EUR)
Letztmalig (Datum und Betrag),Letztmalig (Datum und Betrag)
Wurde Unterhalt festgesetzt?,Wurde Unterhalt festgesetzt?
Urteil / Beschluss,Urteil / Beschluss
Urkunde,Urkunde
Behörde bzw. Gericht,Behörde bzw. Gericht
Wird eine Schule besucht?,Wird eine Schule besucht?
Bezeichnung der Schule,Bezeichnung der Schule
